"start";"end";"Org";"Nome do profissional de saúde";"Qual o distrito de saúde?";"Qual o distrito de saúde?/DABEL";"Qual o distrito de saúde?/DABEN";"Qual o distrito de saúde?/DAENT";"Qual o distrito de saúde?/DAGUA";"Qual o distrito de saúde?/DAICO";"Qual o distrito de saúde?/DAMOS";"Qual o distrito de saúde?/DAOUT";"Qual o distrito de saúde?/DASAC";"Nome do ponto de venda ou do proprietário";"Telefone de contato";"Localização";"_Localização_latitude";"_Localização_longitude";"_Localização_altitude";"_Localização_precision";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-08-29 07:18:57.034000-03:00";"2025-08-29 07:22:31.675000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí sabor do Pará";"982425484";"-1.355572 -48.438289 -0.6000000238418579 12.244999885559082";"-1.355572";"-48.438289";"-0.6000000238418579";"12.244999885559082";"548207562";"e6011862-5e7f-4bc8-ac4c-2de79562caf9";"2025-08-29 10:22:33";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"375"
"2025-08-29 07:22:31.708000-03:00";"2025-08-29 07:24:50.601000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do Jairo";"982761755";"-1.355091 -48.437855 -0.4000000059604645 2.799999952316284";"-1.355091";"-48.437855";"-0.4000000059604645";"2.799999952316284";"548209361";"fbc3e4e9-500b-4fd4-be73-64a12ad1c8f1";"2025-08-29 10:24:52";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"376"
"2025-08-29 07:24:50.627000-03:00";"2025-08-29 07:26:40.166000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do abaete";"988698969";"-1.354312 -48.437622 -0.5000001192092896 6.400000095367432";"-1.354312";"-48.437622";"-0.5000001192092896";"6.400000095367432";"548210619";"dd337b17-3f50-47e2-a6b8-13c6da9fc6d2";"2025-08-29 10:26:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"377"
"2025-08-29 07:26:40.189000-03:00";"2025-08-29 07:29:34.559000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí Deus é minha luz";"985699907";"-1.353175 -48.437165 -0.5000001192092896 10.932999610900879";"-1.353175";"-48.437165";"-0.5000001192092896";"10.932999610900879";"548212252";"48ed8501-cd5f-4a50-a61c-03e511c08453";"2025-08-29 10:29:35";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"378"
"2025-08-29 07:29:34.609000-03:00";"2025-08-29 07:32:28.561000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Sabor açaí";"982841762";"-1.352477 -48.436915 -0.6999999284744263 11.887999534606934";"-1.352477";"-48.436915";"-0.6999999284744263";"11.887999534606934";"548213734";"913a1a07-1d85-4753-a2d6-b1dbd6a6e910";"2025-08-29 10:32:29";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"379"
"2025-08-29 07:32:28.583000-03:00";"2025-08-29 07:34:04.366000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do batista";"988954852";"-1.351983 -48.436461 -0.2000000774860382 14.906999588012695";"-1.351983";"-48.436461";"-0.2000000774860382";"14.906999588012695";"548214859";"ec6f4978-b654-4cb9-a6c4-dd860c39e859";"2025-08-29 10:34:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"380"
"2025-08-29 07:34:04.388000-03:00";"2025-08-29 07:35:21.834000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do Ademir";"993117359";"-1.351983 -48.436461 -0.2000000774860382 100";"-1.351983";"-48.436461";"-0.2000000774860382";"100";"548215596";"fd622502-fb6d-4116-a03f-3b14ed193f26";"2025-08-29 10:35:23";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"381"
"2025-08-29 07:35:21.861000-03:00";"2025-08-29 07:36:27.596000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí da mana Neia";"998342987";"-1.351627 -48.436887 -0.8999999761581421 15.326000213623047";"-1.351627";"-48.436887";"-0.8999999761581421";"15.326000213623047";"548216303";"ee943147-e7f6-4287-aa74-ab6430193997";"2025-08-29 10:36:29";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"382"
"2025-08-29 07:36:27.627000-03:00";"2025-08-29 07:37:54.462000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaízão da ilha";"985213338";"-1.351342 -48.436505 -1.0000001192092896 4.5";"-1.351342";"-48.436505";"-1.0000001192092896";"4.5";"548217432";"b7dbe7a1-dc69-4e9d-b910-ebe31f8a06a1";"2025-08-29 10:37:55";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"383"
"2025-08-29 07:37:54.485000-03:00";"2025-08-29 07:40:28.816000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do tio graça";"981784885";"-1.351015 -48.436375 -1.6999999284744263 15.270000457763672";"-1.351015";"-48.436375";"-1.6999999284744263";"15.270000457763672";"548219696";"69a62f30-1169-486c-bd11-597d0afcb51a";"2025-08-29 10:40:29";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"384"
"2025-08-29 07:40:28.837000-03:00";"2025-08-29 07:44:16.394000-03:00";"";"GERMANO ALVES QUINDERE NETO";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Boa safra açaí";"986412415";"-1.345103 -48.436047 -5.300000190734863 6.300000190734863";"-1.345103";"-48.436047";"-5.300000190734863";"6.300000190734863";"548222531";"85187b36-7123-4413-bf05-1e05e20af7e1";"2025-08-29 10:44:17";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"385"
"2025-08-29 08:03:55.484000-03:00";"2025-08-29 08:08:52.495000-03:00";"";"Leticia cristina cardoso de aguiar morais";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do Edivaldo";"91983737424";"-1.375778 -48.435518 0.3999999463558197 18.1299991607666";"-1.375778";"-48.435518";"0.3999999463558197";"18.1299991607666";"548238716";"144153a5-c0a9-4c5a-8fdc-cced51471f9d";"2025-08-29 11:08:53";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"386"
"2025-08-29 09:15:10.762000-03:00";"2025-08-29 09:17:08.193000-03:00";"";"Lilian Leal";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Açai puro sabor";"91981652345";"-1.410578 -48.479644 -11.399999618530273 10.479000091552734";"-1.410578";"-48.479644";"-11.399999618530273";"10.479000091552734";"548286612";"9231dd8f-316c-44b4-836f-3b2a0899789a";"2025-08-29 12:17:10";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"387"
"2025-08-29 09:15:45.564000-03:00";"2025-08-29 09:17:10.946000-03:00";"";"Lidiane Cristine Rocha de Oliveira";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí pará";"981248522";"-1.377039 -48.438991 1.899999976158142 11.635000228881836";"-1.377039";"-48.438991";"1.899999976158142";"11.635000228881836";"548286632";"7812dfe7-a25b-4c2b-95c8-6d4eeadfddad";"2025-08-29 12:17:11";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"388"
"2025-08-29 09:17:08.242000-03:00";"2025-08-29 09:20:15.121000-03:00";"";"Lilian Leal";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"Açai do ailson";"91984000518";"-1.410525 -48.479288 -10.899999618530273 12.657999992370605";"-1.410525";"-48.479288";"-10.899999618530273";"12.657999992370605";"548288571";"1825cc8b-76b3-4400-803f-a852c7c4c33c";"2025-08-29 12:20:17";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"389"
"2025-08-13 11:38:17.924000-03:00";"2025-08-13 11:39:04.163000-03:00";"";"LULIANE MENDONÇA MARTINS";"";"";"";"";"";"";"";"";"";"Ponto do açaí";"91985717426";"-1.382487 -48.439492 1.600000023841858 100";"-1.382487";"-48.439492";"1.600000023841858";"100";"548290404";"074470ed-5a9f-462c-b08d-9f017228c46b";"2025-08-29 12:22:58";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"390"
"2025-08-13 11:39:04.199000-03:00";"2025-08-29 09:23:04.690000-03:00";"";"LULIANE MENDONÇA MARTINS";"";"";"";"";"";"";"";"";"";"Raul";"99137-7877";"-1.411024 -48.47893 -11.399999618530273 7.447999954223633";"-1.411024";"-48.47893";"-11.399999618530273";"7.447999954223633";"548291053";"607176a9-117a-4860-8c15-ec5f4d5da5ec";"2025-08-29 12:24:02";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"391"
"2025-08-29 09:20:15.179000-03:00";"2025-08-29 09:27:59.308000-03:00";"";"Lilian Leal";"DASAC";"0";"0";"0";"0";"0";"0";"0";"1";"DG açai";"9199114624";"-1.411317 -48.480172 -11.199999809265137 14.960000038146973";"-1.411317";"-48.480172";"-11.199999809265137";"14.960000038146973";"548293716";"5fc46859-a0de-492f-be53-858dbf23a501";"2025-08-29 12:28:01";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"392"
"2025-08-29 09:23:04.725000-03:00";"2025-08-29 09:30:14.612000-03:00";"";"LULIANE MENDONÇA MARTINS";"";"";"";"";"";"";"";"";"";"Casa do açaí";"919961438890";"-1.411736 -48.480321 -12.09999942779541 12.581000328063965";"-1.411736";"-48.480321";"-12.09999942779541";"12.581000328063965";"548295705";"c298a0ae-44a0-46c9-95e8-6d0bd2459f4b";"2025-08-29 12:31:12";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"393"
"2025-08-29 09:02:58.147000-03:00";"2025-08-29 09:35:08.573000-03:00";"";"Lilia Magno de Abreu Teixeira";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Ednaldo Borges Pereira";"91985073948";"-1.377751 -48.480665 -2.700000286102295 19.910999298095703";"-1.377751";"-48.480665";"-2.700000286102295";"19.910999298095703";"548298558";"878aa27a-994c-4991-aeba-55e977e2adcc";"2025-08-29 12:35:20";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"394"
"2025-08-29 09:30:14.694000-03:00";"2025-08-29 09:39:19.973000-03:00";"";"LULIANE MENDONÇA MARTINS";"";"";"";"";"";"";"";"";"";"Açaí do azenildo";"09198128077";"-1.409767 -48.48105 -11.199999809265137 14.800999641418457";"-1.409767";"-48.48105";"-11.199999809265137";"14.800999641418457";"548302105";"4666f553-b8ee-4942-8459-34d7afd9691f";"2025-08-29 12:40:18";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"395"
"2025-08-29 09:39:20.001000-03:00";"2025-08-29 09:41:38.117000-03:00";"";"LULIANE MENDONÇA MARTINS";"";"";"";"";"";"";"";"";"";"Açaí do artur";"919983795919";"-1.409287 -48.481393 -11.199999809265137 15.607999801635742";"-1.409287";"-48.481393";"-11.199999809265137";"15.607999801635742";"548303557";"12c78724-d385-4b25-a324-1c212e4518f0";"2025-08-29 12:42:36";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"396"
"2025-08-29 09:41:57.734000-03:00";"2025-08-29 09:43:47.144000-03:00";"";"Marlon Bruno";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Lucimário Açaí";"91984537479";"-1.470514 -48.472789 -10.699999809265137 13.866999626159668";"-1.470514";"-48.472789";"-10.699999809265137";"13.866999626159668";"548304356";"fecfed63-0db3-4eaf-9fe8-4a279982e801";"2025-08-29 12:43:49";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"397"
"2025-08-29 09:29:00.219000-03:00";"2025-08-29 09:55:30.190000-03:00";"";"Erika de Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Silvio da silva";"989077708";"-1.470752 -48.454804 -11.399999618530273 11.430999755859375";"-1.470752";"-48.454804";"-11.399999618530273";"11.430999755859375";"548312407";"de8d54c6-8461-42c2-a470-b44d807d480c";"2025-08-29 12:55:32";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"398"
"2025-08-13 11:37:43.172000-03:00";"2025-08-29 11:22:39.761000-03:00";"";"EDILMA DE OLIVEIRA SOUZA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí Premium";"99264382";"-1.455522 -48.450836 -10.300000190734863 13.21399974822998";"-1.455522";"-48.450836";"-10.300000190734863";"13.21399974822998";"548371628";"5fe5fbb3-f765-41c5-922f-fbc03cc3d77e";"2025-08-29 14:22:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"399"
"2025-08-29 11:22:39.818000-03:00";"2025-08-29 11:24:04.302000-03:00";"";"EDILMA DE OLIVEIRA SOUZA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí 24 horas";"982434069";"-1.455339 -48.451044 -10.5 16.50200080871582";"-1.455339";"-48.451044";"-10.5";"16.50200080871582";"548372851";"4605b197-8585-42ef-9390-50f146d75201";"2025-08-29 14:24:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"400"
"2025-08-29 11:24:04.341000-03:00";"2025-08-29 11:26:40.317000-03:00";"";"EDILMA DE OLIVEIRA SOUZA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da loira";"991229436";"-1.454065 -48.450724 -10.699999809265137 11.890999794006348";"-1.454065";"-48.450724";"-10.699999809265137";"11.890999794006348";"548374557";"ac81bac3-032c-4f27-aa6a-249706f61176";"2025-08-29 14:26:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"401"
"2025-08-29 11:26:40.356000-03:00";"2025-08-29 11:31:24.139000-03:00";"";"EDILMA DE OLIVEIRA SOUZA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí patron";"992119846";"-1.454835 -48.451508 -10.899999618530273 18.052000045776367";"-1.454835";"-48.451508";"-10.899999618530273";"18.052000045776367";"548377675";"d30b2b06-a3b1-42fc-8c8a-db641f976b6d";"2025-08-29 14:31:25";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"402"
"2025-09-01 08:38:42.664000-03:00";"2025-09-01 08:52:29.374000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Helen Tatiane Santos Pontes";"91981653514";"-1.473243 -48.492513 -11.199999809265137 26.43600082397461";"-1.473243";"-48.492513";"-11.199999809265137";"26.43600082397461";"549757048";"bc43d579-2a76-49d3-b734-8f92427ccec9";"2025-09-01 11:52:31";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"403"
"2025-09-01 08:52:29.425000-03:00";"2025-09-01 08:55:01.492000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí Delicia";"91984102345 / 9199337771";"-1.473541 -48.492445 -11.199999809265137 11.496000289916992";"-1.473541";"-48.492445";"-11.199999809265137";"11.496000289916992";"549759003";"1875864c-46bb-4c2b-af88-9d2a926092f1";"2025-09-01 11:55:02";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"404"
"2025-09-01 08:55:01.532000-03:00";"2025-09-01 09:02:57.247000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Gurjão Fundos";"32726312";"-1.47455 -48.492095 -12.5 13.09000015258789";"-1.47455";"-48.492095";"-12.5";"13.09000015258789";"549764833";"0993fed8-a0d9-435f-85e2-7ddb2a736789";"2025-09-01 12:02:58";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"405"
"2025-08-13 11:39:38.713000-03:00";"2025-09-01 09:03:17.192000-03:00";"";"Camila Cássia da Silva Pimentel";"";"";"";"";"";"";"";"";"";"Recusou";"Recusou";"-1.472283 -48.48812 -10.399999618530273 23.290000915527344";"-1.472283";"-48.48812";"-10.399999618530273";"23.290000915527344";"549765133";"93298337-6865-437e-8301-92726496db95";"2025-09-01 12:03:18";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"406"
"2025-09-01 08:38:15.412000-03:00";"2025-09-01 09:04:19.403000-03:00";"";"Lielma das Mercês dos Passos Rocha";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Gabriel";"91983177695";"-1.471816 -48.50194 -11.300000190734863 19.93899917602539";"-1.471816";"-48.50194";"-11.300000190734863";"19.93899917602539";"549766173";"3438d987-8c86-4545-82ac-46dcef1be446";"2025-09-01 12:04:23";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"407"
"2025-09-01 09:02:57.291000-03:00";"2025-09-01 09:05:43.154000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Alameda Silva número 70";"32726412";"-1.474202 -48.49264 -10.800000190734863 12.428000450134277";"-1.474202";"-48.49264";"-10.800000190734863";"12.428000450134277";"549767714";"3f18bcaa-4959-4601-8a13-c458964108ad";"2025-09-01 12:06:10";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"408"
"2025-09-01 09:03:17.239000-03:00";"2025-09-01 09:06:46.191000-03:00";"";"Camila Cássia da Silva Pimentel";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do nazareno";"91981163939";"-1.471518 -48.487449 -10.5 12.315999984741211";"-1.471518";"-48.487449";"-10.5";"12.315999984741211";"549768332";"57776b19-df30-4eb7-b970-c816ea0a9146";"2025-09-01 12:06:47";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"409"
"2025-09-01 08:58:54.349000-03:00";"2025-09-01 09:08:05.153000-03:00";"";"Waléria Cristina Valois Fonseca";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí Ionete";"91989092277";"-1.47129 -48.50115 9.500276565551758 3.591499805974376";"-1.47129";"-48.50115";"9.500276565551758";"3.591499805974376";"549769410";"2a8276a9-ebc4-4fb2-8b2d-dd607b3af69b";"2025-09-01 12:08:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"410"
"2025-09-01 09:06:26.632000-03:00";"2025-09-01 09:08:10.404000-03:00";"";"Aline Cássia Corrêa Souza";"";"";"";"";"";"";"";"";"";"Açaí da Elaine";"91991781194";"-1.468989 -48.48677 -11 11.484999656677246";"-1.468989";"-48.48677";"-11";"11.484999656677246";"549769475";"2c1188e1-36de-4b90-8984-2ddef8e72c5a";"2025-09-01 12:08:11";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"411"
"2025-09-01 09:05:43.220000-03:00";"2025-09-01 09:08:32.926000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Fernando Guilhon - Vila Auxiliadora número 265";"32726312";"-1.473831 -48.492925 -11.300000190734863 15.03600025177002";"-1.473831";"-48.492925";"-11.300000190734863";"15.03600025177002";"549769810";"e4531c49-bff4-4b44-b131-dd3bb2bee0c4";"2025-09-01 12:08:34";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"412"
"2025-09-01 09:07:35.535000-03:00";"2025-09-01 09:08:40.395000-03:00";"";"Luiz Augusto da Costa Aquino";"DAOUT";"0";"0";"0";"0";"0";"0";"1";"0";"Açaí 2 irmãos";"91992997436";"-1.281682 -48.469075 -2.9000000953674316 14.5";"-1.281682";"-48.469075";"-2.9000000953674316";"14.5";"549769850";"4e7feccc-fd84-4f2a-8371-fd65b1cf9f37";"2025-09-01 12:08:37";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"413"
"2025-09-01 09:06:46.243000-03:00";"2025-09-01 09:09:00.885000-03:00";"";"Camila Cássia da Silva Pimentel";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Evandro Martins";"91981783196";"-1.471987 -48.487769 -10.5 14.052000045776367";"-1.471987";"-48.487769";"-10.5";"14.052000045776367";"549770160";"1fb9cb77-dcc5-4877-b27f-9e4084ca37c2";"2025-09-01 12:09:02";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"414"
"2025-09-01 09:06:55.389000-03:00";"2025-09-01 09:09:42.034000-03:00";"";"Patrícia Maria da Silva";"";"";"";"";"";"";"";"";"";"Açaí do molequinho";"999999999";"-1.392082 -48.396567 3 23.386999130249023";"-1.392082";"-48.396567";"3";"23.386999130249023";"549770688";"fad96a9d-7954-4cf1-94ae-5c9decb6d0f2";"2025-09-01 12:09:43";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"415"
"2025-09-01 08:41:54.897000-03:00";"2025-09-01 09:10:32.616000-03:00";"";"Jenifher Cardoso";"";"";"";"";"";"";"";"";"";"Super Açaí da Ilha";"91984164741";"-1.473875 -48.491412 -11.09999942779541 10.270000457763672";"-1.473875";"-48.491412";"-11.09999942779541";"10.270000457763672";"549771355";"9634316d-a0da-4890-92a0-5ed8a531c2fb";"2025-09-01 12:10:34";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"416"
"2025-09-01 08:38:50.728000-03:00";"2025-09-01 09:10:37.684000-03:00";"";"Lucinaldo Furtado da silva";"";"";"";"";"";"";"";"";"";"Casa Joana";"91986055545";"-1.468673 -48.488724 7.1495520943538295 39.32060588420889";"-1.468673";"-48.488724";"7.1495520943538295";"39.32060588420889";"549771405";"be6195ad-cc33-4db9-987b-06fca4b0adec";"2025-09-01 12:10:38";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"417"
"2025-09-01 09:09:14.216000-03:00";"2025-09-01 09:10:48.142000-03:00";"";"EDINEY ADRIANO BARBOZA DE SOUSA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai bom gosto";"91987398880";"-1.473726 -48.492708 5.457116643740864 37.79009297222232";"-1.473726";"-48.492708";"5.457116643740864";"37.79009297222232";"549771522";"e873896b-0fc6-4b30-9569-f0d0a1e22685";"2025-09-01 12:10:48";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"418"
"2025-09-01 09:09:00.932000-03:00";"2025-09-01 09:11:39.258000-03:00";"";"Marinaldo Silva Santana";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Anderson Assunção da Rocha";"91988872501";"-1.472438 -48.488469 -10.399999618530273 12.20199966430664";"-1.472438";"-48.488469";"-10.399999618530273";"12.20199966430664";"549772146";"0a307b6e-ff6d-4eca-9c56-e100f1e65211";"2025-09-01 12:11:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"419"
"2025-09-01 09:10:46.293000-03:00";"2025-09-01 09:11:44.023000-03:00";"";"Caroline de Nazare Goes Cravo";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Rodrigol";"989254065";"-1.465689 -48.47958 -10.199999809265137 19.481000900268555";"-1.465689";"-48.47958";"-10.199999809265137";"19.481000900268555";"549772206";"4bbdf778-ff34-4e29-b6ed-e1d8d7f69951";"2025-09-01 12:11:45";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"420"
"2025-09-01 09:08:32.963000-03:00";"2025-09-01 09:12:12.197000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Garagem do Açaí / Dona Maria Gonçalves";"988389850";"-1.473859 -48.492759 -11.09999942779541 15.86400032043457";"-1.473859";"-48.492759";"-11.09999942779541";"15.86400032043457";"549772586";"b278b2a0-9907-468c-b476-9ee3e09c6c02";"2025-09-01 12:12:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"421"
"2025-09-01 09:08:05.170000-03:00";"2025-09-01 09:12:33.359000-03:00";"";"Waléria Cristina Valois Fonseca";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da Orla - Reginaldo";"91984461987";"-1.471456 -48.501362 5.744966506958008 3.0343808152879217";"-1.471456";"-48.501362";"5.744966506958008";"3.0343808152879217";"549772836";"ba9a268a-cca9-4bf6-aed0-bf673d479fde";"2025-09-01 12:12:34";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"422"
"2025-09-01 09:12:33.386000-03:00";"2025-09-01 09:13:38.529000-03:00";"";"Waléria Cristina Valois Fonseca";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do primo";"91992047123";"-1.47134 -48.501325 6.878324982101201 15.206961254184488";"-1.47134";"-48.501325";"6.878324982101201";"15.206961254184488";"549773772";"f00e795c-e8c1-4cec-976b-8e29aa29bdfd";"2025-09-01 12:13:39";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"423"
"2025-09-01 09:12:12.259000-03:00";"2025-09-01 09:13:52.338000-03:00";"";"Helen Tatiane Santos Pontes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Tavares";"88655870";"-1.473512 -48.492562 -11.09999942779541 11.480999946594238";"-1.473512";"-48.492562";"-11.09999942779541";"11.480999946594238";"549773982";"56b1f4c9-5663-46d1-b47f-0a5af6bb8e02";"2025-09-01 12:13:54";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"424"
"2025-09-01 09:09:42.152000-03:00";"2025-09-01 09:14:38.225000-03:00";"";"Patrícia Maria da Silva";"";"";"";"";"";"";"";"";"";"Geralda Neres";"999999999";"-1.393556 -48.395287 3.700000047683716 16.617000579833984";"-1.393556";"-48.395287";"3.700000047683716";"16.617000579833984";"549774532";"8f062a59-f502-4ef5-9dba-ad9f8899e228";"2025-09-01 12:14:40";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"425"
"2025-09-01 09:12:36.191000-03:00";"2025-09-01 09:15:03.668000-03:00";"";"FRANCILEDA RODRIGUES DE SOUZA";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Josiel Farias Brandão";"91991576221";"-1.469208 -48.454772 -10 18.094999313354492";"-1.469208";"-48.454772";"-10";"18.094999313354492";"549774854";"605b78b0-9041-4ccb-996d-fbc2b111899d";"2025-09-01 12:15:04";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"426"
